Strategy name,Entry time,Symbol,Entry price,Exit time,Exit price,PnL %,1 minute MACD,1 minute RSI,1 minute KDJ,1 minute EMA,1 minute MA,1 minute TSI,1 minute SuperTrend Vs DEMA,1 minute Bollinger,3 minutes MACD,3 minutes RSI,3 minutes KDJ,3 minutes EMA,3 minutes MA,3 minutes TSI,3 minutes SuperTrend Vs DEMA,3 minutes Bollinger,5 minutes MACD,5 minutes RSI,5 minutes KDJ,5 minutes EMA,5 minutes MA,5 minutes TSI,5 minutes SuperTrend Vs DEMA,5 minutes Bollinger,15 minutes MACD,15 minutes RSI,15 minutes KDJ,15 minutes EMA,15 minutes MA,15 minutes TSI,15 minutes SuperTrend Vs DEMA,15 minutes Bollinger,30 minutes MACD,30 minutes RSI,30 minutes KDJ,30 minutes EMA,30 minutes MA,30 minutes TSI,30 minutes SuperTrend Vs DEMA,30 minutes Bollinger,1 hour MACD,1 hour RSI,1 hour KDJ,1 hour EMA,1 hour MA,1 hour TSI,1 hour SuperTrend Vs DEMA,1 hour Bollinger,2 hours MACD,2 hours RSI,2 hours KDJ,2 hours EMA,2 hours MA,2 hours TSI,2 hours SuperTrend Vs DEMA,2 hours Bollinger,4 hours MACD,4 hours RSI,4 hours KDJ,4 hours EMA,4 hours MA,4 hours TSI,4 hours SuperTrend Vs DEMA,4 hours Bollinger,6 hours MACD,6 hours RSI,6 hours KDJ,6 hours EMA,6 hours MA,6 hours TSI,6 hours SuperTrend Vs DEMA,6 hours Bollinger,8 hours MACD,8 hours RSI,8 hours KDJ,8 hours EMA,8 hours MA,8 hours TSI,8 hours SuperTrend Vs DEMA,8 hours Bollinger,12 hours MACD,12 hours RSI,12 hours KDJ,12 hours EMA,12 hours MA,12 hours TSI,12 hours SuperTrend Vs DEMA,12 hours Bollinger,1 day MACD,1 day RSI,1 day KDJ,1 day EMA,1 day MA,1 day TSI,1 day SuperTrend Vs DEMA,1 day Bollinger,3 days MACD,3 days RSI,3 days KDJ,3 days EMA,3 days MA,3 days TSI,3 days SuperTrend Vs DEMA,3 days Bollinger,1 week MACD,1 week RSI,1 week KDJ,1 week EMA,1 week MA,1 week TSI,1 week SuperTrend Vs DEMA,1 week Bollinger,1 month MACD,1 month RSI,1 month KDJ,1 month EMA,1 month MA,1 month TSI,1 month SuperTrend Vs DEMA,1 month Bollinger,Profit,Entry Date,Entry Hour,Entry month,Entry day,Exit Date,Exit Hour,Exit month,Exit day,Entry minute,Exit minute
1 hour MACD,2023-07-19 01:00:00,OXTUSDT,0.0503,2023-07-20 05:00:00,0.0501,-0.397614314,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,y,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0299999999999998,2023-07-19,1,7,19,2023-07-20,5,7,20,0,0
1 hour MACD,2023-08-06 10:00:00,MASKUSDT,3.522,2023-08-06 11:00:00,3.508,-0.39750142,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,2.099999999999969,2023-08-06,10,8,6,2023-08-06,11,8,6,0,0
1 hour MACD,2023-07-18 04:00:00,BTSUSDT,0.01008,2023-07-18 05:00:00,0.01004,-0.396825397,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,n,y,y,y,n,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n,0.006,2023-07-18,4,7,18,2023-07-18,5,7,18,0,0
1 hour MACD,2023-07-11 22:00:00,CTXCUSDT,0.1513,2023-07-12 16:00:00,0.1507,-0.39656312,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,n,n,y,y,n,y,y,y,n,n,y,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0899999999999984,2023-07-11,22,7,11,2023-07-12,16,7,12,0,0
1 hour MACD,2023-08-14 07:00:00,JASMYUSDT,0.004043,2023-08-15 01:00:00,0.004027,-0.395745733,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,n,n,n,n,y,n,n,y,y,y,n,y,y,n,n,y,y,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0023999999999999,2023-08-14,7,8,14,2023-08-15,1,8,15,0,0
1 hour MACD,2023-08-14 06:00:00,ZILUSDT,0.02023,2023-08-14 18:00:00,0.02015,-0.395452299,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,n,n,n,y,y,n,n,y,n,n,n,n,n,y,n,y,n,y,n,n,n,y,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.012,2023-08-14,6,8,14,2023-08-14,18,8,14,0,0
1 hour MACD,2023-08-15 01:00:00,QNTUSDT,101.3,2023-08-15 04:00:00,100.9,-0.394866732,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,59.99999999999872,2023-08-15,1,8,15,2023-08-15,4,8,15,0,0
1 hour MACD,2023-08-12 01:00:00,FETUSDT,0.2029,2023-08-12 03:00:00,0.2021,-0.394282898,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.1199999999999992,2023-08-12,1,8,12,2023-08-12,3,8,12,0,0
1 hour MACD,2023-08-13 03:00:00,RIFUSDT,0.0763,2023-08-13 08:00:00,0.076,-0.393184797,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,y,n,y,y,y,y,y,n,y,y,y,n,y,y,y,n,n,n,y,n,n,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0450000000000012,2023-08-13,3,8,13,2023-08-13,8,8,13,0,0
1 hour MACD,2023-07-11 05:00:00,ANTUSDT,4.076,2023-07-11 11:00:00,4.06,-0.392541708,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,n,n,n,n,n,n,n,n,2.400000000000002,2023-07-11,5,7,11,2023-07-11,11,7,11,0,0
1 hour MACD,2023-08-12 17:00:00,NKNUSDT,0.1019,2023-08-12 19:00:00,0.1015,-0.392541708,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,n,n,y,y,y,n,n,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0599999999999996,2023-08-12,17,8,12,2023-08-12,19,8,12,0,0
1 hour MACD,2023-08-11 06:00:00,RVNUSDT,0.01785,2023-08-11 19:00:00,0.01778,-0.392156863,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,n,y,y,y,y,y,y,n,n,n,n,n,y,y,y,n,n,n,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,y,n,n,y,n,n,n,y,y,n,n,y,n,y,n,n,n,y,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0105,2023-08-11,6,8,11,2023-08-11,19,8,11,0,0
1 hour MACD,2023-08-14 06:00:00,BCHUSDT,229.6,2023-08-14 13:00:00,228.7,-0.391986063,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,n,y,y,n,y,n,n,n,n,n,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,n,y,n,n,n,n,n,n,n,n,135.00000000000085,2023-08-14,6,8,14,2023-08-14,13,8,14,0,0
1 hour MACD,2023-07-10 15:00:00,BICOUSDT,0.2297,2023-07-11 11:00:00,0.2288,-0.391815411,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,y,n,y,n,n,n,n,y,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.1349999999999976,2023-07-10,15,7,10,2023-07-11,11,7,11,0,0
1 hour MACD,2023-08-09 05:00:00,COSUSDT,0.00512,2023-08-09 10:00:00,0.0051,-0.390625,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,n,y,y,n,y,n,y,y,n,y,y,n,n,n,y,y,n,n,y,y,y,n,y,y,n,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.003,2023-08-09,5,8,9,2023-08-09,10,8,9,0,0
1 hour MACD,2023-07-14 06:00:00,VIDTUSDT,0.02307,2023-07-14 07:00:00,0.02298,-0.390117035,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0134999999999999,2023-07-14,6,7,14,2023-07-14,7,7,14,0,0
1 hour MACD,2023-07-22 03:00:00,ICPUSDT,4.105,2023-07-22 13:00:00,4.089,-0.389768575,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,n,n,n,n,n,y,y,n,n,n,y,y,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,2.400000000000002,2023-07-22,3,7,22,2023-07-22,13,7,22,0,0
1 hour MACD,2023-08-11 00:00:00,IRISUSDT,0.02055,2023-08-11 08:00:00,0.02047,-0.389294404,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.012,2023-08-11,0,8,11,2023-08-11,8,8,11,0,0
1 hour MACD,2023-07-28 15:00:00,REQUSDT,0.0771,2023-07-29 11:00:00,0.0768,-0.389105058,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,y,y,n,n,n,n,n,n,n,y,n,n,n,y,y,n,n,y,y,n,n,y,y,n,y,y,y,n,n,y,y,y,n,y,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0450000000000012,2023-07-28,15,7,28,2023-07-29,11,7,29,0,0
1 hour MACD,2023-07-11 14:00:00,ZRXUSDT,0.2056,2023-07-11 18:00:00,0.2048,-0.389105058,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,y,n,y,y,y,y,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.1199999999999992,2023-07-11,14,7,11,2023-07-11,18,7,11,0,0
1 hour MACD,2023-08-13 10:00:00,COSUSDT,0.00514,2023-08-13 23:00:00,0.00512,-0.389105058,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,n,n,y,n,y,y,n,y,n,n,y,y,y,y,n,y,y,n,n,y,y,y,n,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0029999999999998,2023-08-13,10,8,13,2023-08-13,23,8,13,0,0
1 hour MACD,2023-07-14 02:00:00,LTCUSDT,102.84,2023-07-14 03:00:00,102.44,-0.388953715,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,n,y,y,n,n,n,n,n,n,n,n,60.00000000000085,2023-07-14,2,7,14,2023-07-14,3,7,14,0,0
1 hour MACD,2023-08-05 22:00:00,LINKUSDT,7.207,2023-08-06 07:00:00,7.179,-0.38851117,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,n,n,y,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,n,n,y,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,4.199999999999937,2023-08-05,22,8,5,2023-08-06,7,8,6,0,0
1 hour MACD,2023-07-30 04:00:00,REQUSDT,0.0775,2023-07-30 05:00:00,0.0772,-0.387096774,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0449999999999992,2023-07-30,4,7,30,2023-07-30,5,7,30,0,0
1 hour MACD,2023-07-26 21:00:00,REQUSDT,0.0775,2023-07-27 15:00:00,0.0772,-0.387096774,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0449999999999992,2023-07-26,21,7,26,2023-07-27,15,7,27,0,0
1 hour MACD,2023-08-15 05:00:00,COSUSDT,0.00518,2023-08-15 12:00:00,0.00516,-0.386100386,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,n,y,n,y,n,y,y,y,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,n,n,y,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.003,2023-08-15,5,8,15,2023-08-15,12,8,15,0,0
1 hour MACD,2023-07-16 09:00:00,ZECUSDT,31.1,2023-07-16 21:00:00,30.98,-0.38585209,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,n,n,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,n,n,n,y,n,y,y,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,18.00000000000015,2023-07-16,9,7,16,2023-07-16,21,7,16,0,0
1 hour MACD,2023-07-21 01:00:00,QNTUSDT,103.7,2023-07-21 08:00:00,103.3,-0.385728062,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,60.00000000000085,2023-07-21,1,7,21,2023-07-21,8,7,21,0,0
1 hour MACD,2023-07-18 00:00:00,HBARUSDT,0.0519,2023-07-18 18:00:00,0.0517,-0.385356455,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,y,y,n,y,n,n,n,n,y,y,n,y,y,n,n,y,y,y,n,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0299999999999998,2023-07-18,0,7,18,2023-07-18,18,7,18,0,0
1 hour MACD,2023-08-13 04:00:00,REQUSDT,0.0779,2023-08-13 13:00:00,0.0776,-0.385109114,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,n,n,y,n,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,y,y,n,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0449999999999992,2023-08-13,4,8,13,2023-08-13,13,8,13,0,0
1 hour MACD,2023-07-31 09:00:00,ETHUSDT,1868.54,2023-07-31 15:01:00,1861.35,-0.384792405,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,y,n,n,y,n,n,n,y,y,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,y,n,y,n,n,y,y,n,y,y,y,y,y,y,y,y,n,y,n,n,n,n,n,n,n,n,1078.5000000000082,2023-07-31,9,7,31,2023-07-31,15,7,31,0,1
1 hour MACD,2023-08-08 13:00:00,REQUSDT,0.078,2023-08-08 23:00:00,0.0777,-0.384615385,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,n,n,n,y,y,n,n,y,n,y,n,n,n,n,n,y,n,y,y,y,n,y,n,y,y,n,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,n,n,y,n,n,y,y,y,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0449999999999992,2023-08-08,13,8,8,2023-08-08,23,8,8,0,0
1 hour MACD,2023-08-14 06:00:00,IOTXUSDT,0.01823,2023-08-14 12:00:00,0.01816,-0.383982447,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0105,2023-08-14,6,8,14,2023-08-14,12,8,14,0,0
1 hour MACD,2023-08-12 01:00:00,DENTUSDT,0.000783,2023-08-12 04:00:00,0.00078,-0.383141762,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,y,y,n,n,y,y,y,y,y,y,n,n,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,n,y,y,y,n,y,y,n,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0004499999999999,2023-08-12,1,8,12,2023-08-12,4,8,12,0,0
1 hour MACD,2023-07-28 03:00:00,ZRXUSDT,0.2092,2023-07-28 06:00:00,0.2084,-0.382409178,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,n,n,n,y,n,n,y,n,y,n,n,n,y,n,y,n,y,n,n,n,y,n,y,n,y,n,n,n,y,n,y,y,n,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.1199999999999992,2023-07-28,3,7,28,2023-07-28,6,7,28,0,0
1 hour MACD,2023-08-11 05:00:00,DATAUSDT,0.02355,2023-08-11 13:00:00,0.02346,-0.382165605,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,n,y,y,n,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,y,n,n,y,y,n,n,y,y,n,n,y,y,y,y,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0134999999999999,2023-08-11,5,8,11,2023-08-11,13,8,11,0,0
1 hour MACD,2023-07-19 18:00:00,REQUSDT,0.0786,2023-07-20 15:01:00,0.0783,-0.381679389,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,n,y,n,y,y,n,n,y,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,0.0450000000000012,2023-07-19,18,7,19,2023-07-20,15,7,20,0,1
