Strategy name,Entry time,Symbol,Entry price,Entry indicators,Exit time,Exit price,PnL %,PnL,1 minute MACD,1 minute RSI,1 minute KDJ,1 minute EMA,1 minute MA,1 minute TSI,1 minute SuperTrend Vs DEMA,1 minute Bollinger,3 minutes MACD,3 minutes RSI,3 minutes KDJ,3 minutes EMA,3 minutes MA,3 minutes TSI,3 minutes SuperTrend Vs DEMA,3 minutes Bollinger,5 minutes MACD,5 minutes RSI,5 minutes KDJ,5 minutes EMA,5 minutes MA,5 minutes TSI,5 minutes SuperTrend Vs DEMA,5 minutes Bollinger,15 minutes MACD,15 minutes RSI,15 minutes KDJ,15 minutes EMA,15 minutes MA,15 minutes TSI,15 minutes SuperTrend Vs DEMA,15 minutes Bollinger,30 minutes MACD,30 minutes RSI,30 minutes KDJ,30 minutes EMA,30 minutes MA,30 minutes TSI,30 minutes SuperTrend Vs DEMA,30 minutes Bollinger,1 hour MACD,1 hour RSI,1 hour KDJ,1 hour EMA,1 hour MA,1 hour TSI,1 hour SuperTrend Vs DEMA,1 hour Bollinger,2 hours MACD,2 hours RSI,2 hours KDJ,2 hours EMA,2 hours MA,2 hours TSI,2 hours SuperTrend Vs DEMA,2 hours Bollinger,4 hours MACD,4 hours RSI,4 hours KDJ,4 hours EMA,4 hours MA,4 hours TSI,4 hours SuperTrend Vs DEMA,4 hours Bollinger,6 hours MACD,6 hours RSI,6 hours KDJ,6 hours EMA,6 hours MA,6 hours TSI,6 hours SuperTrend Vs DEMA,6 hours Bollinger,8 hours MACD,8 hours RSI,8 hours KDJ,8 hours EMA,8 hours MA,8 hours TSI,8 hours SuperTrend Vs DEMA,8 hours Bollinger,12 hours MACD,12 hours RSI,12 hours KDJ,12 hours EMA,12 hours MA,12 hours TSI,12 hours SuperTrend Vs DEMA,12 hours Bollinger,1 day MACD,1 day RSI,1 day KDJ,1 day EMA,1 day MA,1 day TSI,1 day SuperTrend Vs DEMA,1 day Bollinger,3 days MACD,3 days RSI,3 days KDJ,3 days EMA,3 days MA,3 days TSI,3 days SuperTrend Vs DEMA,3 days Bollinger,1 week MACD,1 week RSI,1 week KDJ,1 week EMA,1 week MA,1 week TSI,1 week SuperTrend Vs DEMA,1 week Bollinger,1 month MACD,1 month RSI,1 month KDJ,1 month EMA,1 month MA,1 month TSI,1 month SuperTrend Vs DEMA,1 month Bollinger
1 hour MACD,8/10/2023 13:01,BLZUSDT,0.0528,MACD EMA TSI,8/11/2023 18:00,0.0536,1.515151515,0.0008,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,n,n,n,y,n,y,y,n,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,n,y,y,n,y,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/13/2023 8:00,DREPUSDT,0.31,MACD RSI,7/14/2023 8:00,0.3147,1.516129032,0.0047,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,n,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,n,n,y,n,n,y,y,y,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/27/2023 2:00,TRBUSDT,12.53,MACD KDJ TSI,7/27/2023 12:00,12.72,1.516360734,0.19,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/8/2023 1:00,EGLDUSDT,30.98,MACD Bollinger,8/8/2023 15:00,31.45,1.517107811,0.47,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/8/2023 5:00,RAREUSDT,0.0725,MACD,8/9/2023 10:00,0.0736,1.517241379,0.0011,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,y,y,y,n,n,y,y,n,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,n,n,y,y,n,y,y,y,n,n,n,y,n,y,n,n,n,n,y,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/21/2023 15:00,NEOUSDT,9.18,MACD,7/22/2023 12:00,9.32,1.525054466,0.14,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,n,n,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,y,n,y,y,y,n,n,n,y,n,y,y,n,y,n,n,n,y,n,y,n,y,n,n,n,n,n,y,y,n,y,n,n,y,n,y,n,n,n,n,y,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/28/2023 0:00,KSMUSDT,22.91,MACD TSI,7/28/2023 18:00,23.26,1.527717154,0.35,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/11/2023 22:00,AXSUSDT,5.89,MACD TSI,7/12/2023 14:00,5.98,1.528013582,0.09,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,n,y,y,y,n,n,n,y,n,y,y,n,y,n,n,n,y,n,y,n,y,n,n,n,y,n,y,n,y,n,n,n,y,n,y,y,n,y,y,y,y,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/18/2023 19:00,ADAUSDT,0.3067,MACD TSI,7/19/2023 15:01,0.3114,1.532442126,0.0047,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,n,n,n,y,y,n,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/8/2023 0:00,QTUMUSDT,2.541,MACD,8/9/2023 3:00,2.58,1.534828808,0.039,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,n,n,y,y,y,y,n,y,y,y,y,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,y,y,y,n,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/13/2023 18:00,CKBUSDT,0.003243,MACD,8/14/2023 12:00,0.003293,1.5417823,5.00E-05,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/21/2023 11:00,SOLUSDT,25.21,MACD,7/22/2023 12:00,25.6,1.547005157,0.39,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,y,n,n,y,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,7/26/2023 14:00,ZRXUSDT,0.2062,MACD KDJ TSI Bollinger,7/27/2023 13:00,0.2094,1.551891368,0.0032,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,n,n,y,n,y,y,y,n,n,n,y,n,y,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/18/2023 0:00,IRISUSDT,0.0224,MACD,7/18/2023 20:00,0.02275,1.5625,0.00035,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,n,n,y,y,n,y,y,y,n,y,y,y,y,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/1/2023 9:01,CTKUSDT,0.575,MACD TSI Bollinger,8/2/2023 5:00,0.584,1.565217391,0.009,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/28/2023 21:00,TWTUSDT,0.8879,MACD KDJ,7/30/2023 7:00,0.9018,1.565491609,0.0139,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,n,n,n,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/17/2023 2:00,ZRXUSDT,0.217,MACD,7/17/2023 15:00,0.2204,1.566820276,0.0034,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,n,n,y,n,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,n,y,n,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/6/2023 1:00,DENTUSDT,0.000764,MACD EMA TSI Bollinger,8/6/2023 22:01,0.000776,1.570680628,1.20E-05,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,y,n,n,n,n,y,n,n,y,y,n,n,n,y,n,n,y,y,y,n,y,y,n,n,y,y,y,n,y,y,n,y,n,n,n,y,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/18/2023 20:00,DCRUSDT,14.59,MACD RSI,7/20/2023 1:00,14.82,1.576422207,0.23,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,y,y,y,n,n,y,y,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,y,n,y,y,n,n,y,y,n,y,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/19/2023 2:00,QNTUSDT,100.5,MACD Bollinger,7/20/2023 16:00,102.1,1.592039801,1.6,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,n,n,y,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/7/2023 2:00,TOMOUSDT,1.5129,MACD KDJ RSI Bollinger,8/7/2023 18:00,1.537,1.592967149,0.0241,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,y,n,n,n,y,y,y,y,y,y,n,n,y,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,y,y,n,n,n,n,n,n,n,n
1 hour MACD,8/20/2023 9:00,TRXUSDT,0.07456,MACD KDJ,8/21/2023 2:00,0.07575,1.596030043,0.00119,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,y,y,n,y,n,y,y,n,y,y,y,y,y,n,n,n,n,n,n,n,n
1 hour MACD,7/26/2023 14:00,NULSUSDT,0.2,MACD EMA TSI,7/27/2023 15:00,0.2032,1.6,0.0032,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,n,y,y,y,y,n,y,y,n,y,y,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/18/2023 0:00,FLOWUSDT,0.621,MACD EMA,7/18/2023 12:00,0.631,1.610305958,0.01,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,n,n,y,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,n,n,n,y,y,y,y,y,y,y,n,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,y,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/13/2023 9:00,ALICEUSDT,0.929,MACD TSI,8/14/2023 1:00,0.944,1.614639397,0.015,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,y,y,y,y,n,n,y,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/8/2023 4:01,IOTXUSDT,0.0173,MACD KDJ,8/8/2023 23:00,0.01758,1.61849711,0.00028,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,n,n,y,n,y,y,y,y,n,n,n,n,n,y,y,n,n,y,y,y,y,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,y,n,n,y,y,n,n,y,y,n,n,n,y,n,n,y,y,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/18/2023 9:01,LTOUSDT,0.0556,MACD TSI,8/19/2023 22:00,0.0565,1.618705036,0.0009,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,n,y,y,y,y,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/21/2023 15:00,XEMUSDT,0.02961,MACD,7/23/2023 0:00,0.03009,1.621073961,0.00048,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,n,y,n,y,y,y,y,n,n,n,n,y,y,y,y,n,n,n,n,n,y,n,n,n,y,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,y,y,n,y,n,y,y,n,y,y,y,y,y,y,y,n,n,n,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/29/2023 17:01,AXSUSDT,6.13,MACD SMA TSI,7/30/2023 9:00,6.23,1.63132137,0.1,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,n,y,y,n,y,y,n,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,n,y,y,n,y,n,y,y,n,n,n,y,n,y,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/8/2023 0:00,FLOWUSDT,0.547,MACD,8/9/2023 3:00,0.556,1.645338208,0.009,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,n,n,n,y,y,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,y,y,n,y,y,y,n,n,y,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/8/2023 11:00,DCRUSDT,14.49,MACD KDJ RSI Bollinger,8/9/2023 15:00,14.73,1.6563147,0.24,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,n,y,n,y,y,y,y,n,n,n,n,y,y,n,y,n,n,n,y,n,y,n,n,n,y,n,n,n,y,n,n,y,y,y,n,n,y,n,n,n,y,y,n,n,y,y,y,n,n,y,n,n,y,n,n,n,n,n,y,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/13/2023 12:00,SCUSDT,0.003318,MACD TSI,7/14/2023 8:00,0.003373,1.657625075,5.50E-05,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,y,y,y,n,n,y,y,y,n,y,y,n,y,y,n,y,n,y,y,n,y,n,n,y,n,y,y,n,y,n,n,n,n,n,y,y,y,y,y,y,n,y,y,n,n,y,y,y,y,y,y,n,n,y,y,n,y,y,y,n,y,y,n,n,y,n,y,y,n,y,y,y,y,y,y,y,n,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/28/2023 11:00,IOSTUSDT,0.00903,MACD SMA TSI,7/29/2023 6:00,0.00918,1.661129568,0.00015,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,n,y,y,n,y,y,y,n,n,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,n,y,y,y,y,y,y,y,n,y,y,y,y,y,n,y,n,y,y,y,y,n,n,n,y,y,y,y,y,y,y,n,y,y,y,y,n,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/23/2023 4:00,ZRXUSDT,0.2101,MACD EMA,7/24/2023 1:00,0.2136,1.665873394,0.0035,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,n,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,n,n,n,y,y,y,y,y,y,y,n,y,y,y,y,n,y,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,y,n,n,n,y,n,y,n,n,y,n,n,y,n,y,y,n,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,7/22/2023 1:00,WTCUSDT,0.1679,MACD EMA KDJ RSI SMA TSI Bollinger,7/22/2023 17:00,0.1707,1.667659321,0.0028,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,n,y,n,y,y,y,n,n,n,y,n,n,y,n,y,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,n,y,n,n,n,y,n,y,n,n,n,n,n,y,n,y,y,n,n,y,y,n,y,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/8/2023 13:00,STXUSDT,0.5797,MACD TSI SuperTrendVsDEMA,8/9/2023 5:00,0.5894,1.673279282,0.0097,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,n,n,y,y,y,y,y,n,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/1/2023 13:01,LTCUSDT,90.79,MACD RSI,8/2/2023 5:00,92.31,1.674193193,1.52,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,n,y,n,y,y,y,n,n,n,y,n,y,y,y,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,n,n,y,n,n,n,y,n,n,n,y,n,n,y,y,y,n,n,y,n,n,n,y,y,n,n,y,n,y,n,n,n,y,n,y,n,n,y,y,n,y,y,y,y,n,y,y,n,y,y,n,n,n,n,n,n,n,n
1 hour MACD,7/26/2023 17:00,BTSUSDT,0.00954,MACD,7/27/2023 14:00,0.0097,1.677148847,0.00016,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,n,y,y,y,y,n,n,n,n,n,y,y,y,n,n,n,n,n,y,n,n,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,y,n,n,n,y,n,y,y,n,y,y,y,n,y,y,y,y,n,n,y,n,y,n,n,n,n,n,n,n,n
1 hour MACD,7/19/2023 18:01,XRPUSDT,0.8142,MACD TSI,7/20/2023 5:00,0.8279,1.68263326,0.0137,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,n,n,n,n,n,n,n,n
1 hour MACD,7/11/2023 23:00,ICXUSDT,0.2196,MACD TSI,7/12/2023 13:00,0.2233,1.684881603,0.0037,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,y,n,y,y,y,y,y,y,y,y,y,y,y,y,n,n,n,y,y,n,n,y,n,y,n,n,n,y,y,y,n,y,n,n,n,y,n,y,n,y,n,n,n,n,n,y,y,n,y,y,y,y,n,y,n,y,n,n,n,n,n,y,y,y,n,n,n,n,n,n,n,n,n,n,n,n,n
1 hour MACD,8/1/2023 11:00,RLCUSDT,1.186,MACD,8/2/2023 6:01,1.206,1.686340641,0.02,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,y,y,y,y,n,y,n,y,y,y,n,y,y,y,n,y,y,y,n,n,y,y,n,y,y,n,y,n,n,n,n,n,y,n,y,n,n,n,n,n,y,n,n,n,n,n,y,n,y,n,n,y,y,y,y,n,y,n,n,y,y,y,n,n,y,y,n,n,y,y,n,y,y,y,y,n,n,y,n,n,y,n,n,n,n,n,n,n,y,n,y,n,n,n,n,n,n,n,n,n,n,n,n,n
